Date,Open,High,Low,Close          Close price adjusted for splits.,Adj Close,Volume
"Sep 24, 2013",126.4,128.21,126.34,127.66,127.66,"7,349,700"
"Sep 23, 2013",127.52,128.44,127.33,127.55,127.55,"7,421,800"
"Sep 20, 2013",130.6,130.91,127.9,127.96,127.96,"19,558,200"
"Sep 19, 2013",132,132.78,131.22,131.75,131.75,"14,353,900"
"Sep 18, 2013",125.32,132.16,125.15,132.01,132.01,"24,780,000"
"Sep 17, 2013",126.81,126.99,126.11,126.5,126.5,"8,135,500"
"Sep 16, 2013",127.48,128.02,126.33,126.45,126.45,"9,829,100"
"Sep 13, 2013",127.16,127.96,126.21,127.82,127.82,"12,060,400"
"Sep 12, 2013",128.62,128.78,127.61,127.67,127.67,"12,944,000"
"Sep 11, 2013",131.58,131.81,131.26,131.7,131.7,"5,046,600"
"Sep 10, 2013",131.82,132,131.11,131.74,131.74,"8,433,100"
"Sep 9, 2013",134.13,134.32,133.67,133.91,133.91,"5,090,500"
"Sep 6, 2013",133.42,134.4,133.33,134.15,134.15,"8,448,700"
"Sep 5, 2013",134.13,134.35,131.8,132.2,132.2,"11,118,600"
"Sep 4, 2013",134.61,134.84,133.72,134.66,134.66,"7,785,400"
"Sep 3, 2013",135.46,136.79,135.03,136.42,136.42,"8,100,700"
"Aug 30, 2013",134.65,135.71,134.44,134.62,134.62,"7,680,000"
"Aug 29, 2013",136.12,136.55,135.42,135.87,135.87,"7,939,400"
"Aug 28, 2013",137.21,137.46,136.66,136.71,136.71,"13,650,400"
"Aug 27, 2013",136.94,137.55,136.52,136.75,136.75,"11,283,300"
"Aug 26, 2013",134.88,135.6,134.15,135.45,135.45,"7,692,100"
"Aug 23, 2013",132.58,135.24,132.5,134.9,134.9,"11,623,400"
"Aug 22, 2013",132.56,133.46,132.27,132.81,132.81,"5,741,800"
"Aug 21, 2013",131.74,133.23,131.51,132.07,132.07,"10,720,200"
"Aug 20, 2013",132.03,133.13,132.02,132.45,132.45,"7,809,100"
"Aug 19, 2013",132.33,132.5,131.59,132.01,132.01,"8,118,400"
"Aug 16, 2013",132.56,133.27,131.39,132.58,132.58,"14,447,100"
"Aug 15, 2013",128.06,132.36,127.98,131.69,131.69,"17,226,300"
"Aug 14, 2013",127.66,129.07,127.57,129,129,"8,713,200"
"Aug 13, 2013",128.49,128.65,127.38,127.74,127.74,"7,336,100"
"Aug 12, 2013",129.57,129.71,128.88,129.13,129.13,"7,414,300"
"Aug 9, 2013",126.51,127.27,126.3,126.86,126.86,"6,192,000"
"Aug 8, 2013",124.78,126.99,124.77,126.86,126.86,"8,653,600"
"Aug 7, 2013",124,124.6,123.85,124.15,124.15,"5,304,700"
"Aug 6, 2013",124.33,124.55,123.55,123.97,123.97,"6,016,200"
"Aug 5, 2013",126.51,126.64,125.34,125.7,125.7,"4,003,900"
"Aug 2, 2013",126.74,127.25,126.32,126.36,126.36,"6,466,300"
"Aug 1, 2013",127.84,127.89,126.33,126.61,126.61,"10,564,300"
"Jul 31, 2013",127.76,128.92,126.13,127.96,127.96,"16,015,300"
"Jul 30, 2013",127.95,128.31,127.22,128.12,128.12,"4,487,700"
"Jul 29, 2013",128.45,128.78,128.25,128.47,128.47,"3,554,100"
"Jul 26, 2013",128.11,128.97,126.78,128.78,128.78,"6,148,500"
"Jul 25, 2013",127.7,128.87,127.64,128.67,128.67,"4,702,400"
"Jul 24, 2013",129.17,129.4,126.87,127.48,127.48,"9,979,100"
"Jul 23, 2013",128.7,130.14,128.35,129.71,129.71,"8,820,100"
"Jul 22, 2013",127.65,129.46,127.59,128.84,128.84,"10,851,900"
"Jul 19, 2013",124.89,125.42,124.65,125.11,125.11,"5,767,800"
"Jul 18, 2013",124.11,124.52,123.78,124.01,124.01,"6,150,900"
"Jul 17, 2013",125.04,125.7,122.73,123.32,123.32,"10,882,400"
"Jul 16, 2013",124.76,125.21,124.33,124.89,124.89,"5,577,300"
"Jul 15, 2013",124.08,124.39,123.84,124.18,124.18,"4,133,200"
"Jul 12, 2013",123.52,124.3,123.32,124.13,124.13,"6,583,800"
"Jul 11, 2013",124.26,124.36,123.47,124.24,124.24,"11,279,400"
"Jul 10, 2013",121.15,122.35,120.59,120.95,120.95,"14,697,100"
"Jul 9, 2013",120.84,121.51,120.05,120.62,120.62,"8,201,400"
"Jul 8, 2013",119.09,119.66,118.93,119.51,119.51,"8,652,200"
"Jul 5, 2013",118.08,118.18,116.74,118.09,118.09,"11,592,500"
"Jul 3, 2013",120.7,121.77,120.54,120.74,120.74,"6,750,300"
"Jul 2, 2013",121.34,121.47,119.78,120.05,120.05,"10,550,300"
"Jul 1, 2013",119.94,121.95,119.38,121.13,121.13,"15,945,200"
"Jun 28, 2013",115.22,119.33,114.68,119.11,119.11,"32,981,900"
"Jun 27, 2013",119.1,119.51,115.65,115.94,115.94,"30,001,900"
"Jun 26, 2013",119.88,119.9,118.06,118.28,118.28,"24,748,800"
"Jun 25, 2013",123.65,123.9,122.88,123.47,123.47,"9,369,200"
"Jun 24, 2013",124.31,124.7,123.31,123.93,123.93,"12,749,300"
"Jun 21, 2013",125.16,125.57,124.46,125.05,125.05,"16,600,000"
"Jun 20, 2013",125.22,126.38,123.33,123.6,123.6,"28,872,100"
"Jun 19, 2013",132.58,133.15,130.38,130.59,130.59,"13,017,800"
"Jun 18, 2013",132.72,132.96,131.53,132.13,132.13,"7,379,300"
"Jun 17, 2013",133.89,134.06,133.52,133.77,133.77,"4,072,300"
"Jun 14, 2013",134,134.6,133.88,134.43,134.43,"4,278,700"
"Jun 13, 2013",133.31,134.2,132.82,133.74,133.74,"7,161,800"
"Jun 12, 2013",132.95,134.83,132.83,134.25,134.25,"6,550,600"
"Jun 11, 2013",132.31,133.51,132.24,133.25,133.25,"7,199,300"
"Jun 10, 2013",133.3,134.28,132.99,133.94,133.94,"6,142,800"
"Jun 7, 2013",134.11,134.62,133.18,133.28,133.28,"11,054,400"
"Jun 6, 2013",135.39,137.62,134.98,136.53,136.53,"9,847,700"
"Jun 5, 2013",135.47,136.37,135.01,135.52,135.52,"7,444,900"
"Jun 4, 2013",135.21,135.44,134.27,135.23,135.23,"5,505,200"
"Jun 3, 2013",134.77,136.98,134.43,136.51,136.51,"9,173,000"
"May 31, 2013",135.71,136.05,133.89,133.92,133.92,"9,726,600"
"May 30, 2013",136.67,137.11,136.26,136.7,136.7,"8,611,700"
"May 29, 2013",134.09,134.91,133.64,134.83,134.83,"8,762,200"
"May 28, 2013",133.68,135.57,132.8,133.49,133.49,"12,466,400"
"May 24, 2013",134.11,134.51,133.64,133.76,133.76,"5,522,600"
"May 23, 2013",134.51,134.84,133.12,134.61,134.61,"10,267,600"
"May 22, 2013",134.18,136.77,130.95,131.94,131.94,"25,975,200"
"May 21, 2013",132.17,133.65,131.45,132.88,132.88,"14,542,500"
"May 20, 2013",130.88,135.32,130.85,135.12,135.12,"21,594,000"
"May 17, 2013",133.17,133.48,131.02,131.07,131.07,"20,346,500"
"May 16, 2013",133.18,134.48,133,134.09,134.09,"12,759,200"
"May 15, 2013",136.59,136.98,134.23,134.63,134.63,"19,062,400"
"May 14, 2013",137.95,139.16,137.64,137.81,137.81,"9,895,700"
"May 13, 2013",138.46,138.97,138.16,138.43,138.43,"6,714,100"
"May 10, 2013",138.22,139.75,137.26,139.6,139.6,"14,650,600"
"May 9, 2013",141.33,142.36,140.51,140.81,140.81,"8,263,000"
"May 8, 2013",141.78,142.81,141.49,142.46,142.46,"11,161,100"
"May 7, 2013",140.38,140.64,139.37,140.38,140.38,"13,627,400"
"May 6, 2013",142.33,142.46,141.63,142.15,142.15,"7,730,300"
"May 3, 2013",141.7,142.71,141.4,142.09,142.09,"11,667,100"
"May 2, 2013",142,142.47,141.64,141.92,141.92,"11,502,200"
"May 1, 2013",140.59,141.55,139.3,141.11,141.11,"13,931,100"
"Apr 30, 2013",142.27,142.83,141.55,142.77,142.77,"11,284,400"
"Apr 29, 2013",142.13,142.66,141.49,142.3,142.3,"11,004,500"
"Apr 26, 2013",142.3,143.43,140.04,140.91,140.91,"19,307,800"
"Apr 25, 2013",140,142.08,139.79,141.63,141.63,"18,886,900"
"Apr 24, 2013",138.09,138.55,137.45,138.37,138.37,"10,369,300"
"Apr 23, 2013",137.22,137.24,135.85,136.88,136.88,"14,644,900"
"Apr 22, 2013",138.15,138.27,137.22,137.9,137.9,"16,568,500"
"Apr 19, 2013",136,136.02,134.6,135.47,135.47,"15,659,300"
"Apr 18, 2013",134.12,135.31,133.62,134.3,134.3,"20,040,500"
"Apr 17, 2013",133.81,134.95,132.32,132.87,132.87,"25,444,100"
"Apr 16, 2013",134.9,135.11,131.76,132.8,132.8,"45,650,800"
"Apr 15, 2013",136,136.75,130.51,131.31,131.31,"93,804,200"
"Apr 12, 2013",148.65,148.85,143.43,143.95,143.95,"55,601,800"
"Apr 11, 2013",150.76,151.71,150.63,151.05,151.05,"8,063,200"
"Apr 10, 2013",152.67,152.71,150.58,150.75,150.75,"18,507,400"
"Apr 9, 2013",152.32,153.85,152.28,153.34,153.34,"7,042,200"
"Apr 8, 2013",152.39,152.59,151.6,152.16,152.16,"6,246,000"
"Apr 5, 2013",151.54,152.96,151.07,152.81,152.81,"14,491,800"
"Apr 4, 2013",149.65,150.6,149.44,150.29,150.29,"12,429,000"
"Apr 3, 2013",152.02,152.53,149.92,150.73,150.73,"15,740,800"
"Apr 2, 2013",153.09,153.31,152.26,152.43,152.43,"9,398,300"
"Apr 1, 2013",154.57,154.93,154.3,154.67,154.67,"4,288,100"
"Mar 28, 2013",154.5,154.8,154.22,154.45,154.45,"6,851,200"
"Mar 27, 2013",154.67,155.62,154.51,155.36,155.36,"6,717,000"
"Mar 26, 2013",154.47,154.91,154.28,154.72,154.72,"7,388,700"
"Mar 25, 2013",154.71,155.57,154.36,155.24,155.24,"6,819,100"
"Mar 22, 2013",155.45,155.99,155.42,155.55,155.55,"4,746,300"
"Mar 21, 2013",156.17,156.43,155.88,156.25,156.25,"4,992,000"
"Mar 20, 2013",155.53,155.83,154.88,155.37,155.37,"8,221,500"
"Mar 19, 2013",155.22,156.34,155.1,156.08,156.08,"11,023,400"
"Mar 18, 2013",155.7,155.93,155,155.38,155.38,"9,302,400"
"Mar 15, 2013",154.12,154.72,153.97,154,154,"5,701,300"
"Mar 14, 2013",153.02,154.17,153.01,153.68,153.68,"11,410,400"
"Mar 13, 2013",154.26,154.6,153.42,153.66,153.66,"7,436,400"
"Mar 12, 2013",154.07,154.69,153.9,154.19,154.19,"7,265,700"
"Mar 11, 2013",152.82,153.06,152.65,152.99,152.99,"4,810,700"
"Mar 8, 2013",151.61,153.29,151.4,152.71,152.71,"11,859,500"
"Mar 7, 2013",153.02,153.21,152.4,152.69,152.69,"6,586,700"
"Mar 6, 2013",152.17,153.38,151.65,153.23,153.23,"10,856,000"
"Mar 5, 2013",153.1,153.39,152.11,152.38,152.38,"10,804,200"
"Mar 4, 2013",152.45,152.74,151.87,152.3,152.3,"6,643,800"
"Mar 1, 2013",153.16,153.61,152.14,152.44,152.44,"11,178,800"
"Feb 28, 2013",154.09,154.16,152.39,153,153,"14,864,400"
"Feb 27, 2013",155.46,155.6,154.08,154.57,154.57,"9,596,100"
"Feb 26, 2013",154.39,156.8,153.32,156.22,156.22,"18,182,300"
"Feb 25, 2013",153.52,154.56,153.31,154.34,154.34,"9,488,200"
"Feb 22, 2013",152.26,152.99,151.93,152.97,152.97,"10,093,200"
"Feb 21, 2013",152,153.41,151.9,152.62,152.62,"17,964,800"
"Feb 20, 2013",153.9,153.93,150.84,151.44,151.44,"30,924,000"
"Feb 19, 2013",155.8,155.84,154.93,155.33,155.33,"11,803,900"
"Feb 15, 2013",156.42,156.58,154.56,155.76,155.76,"23,374,100"
"Feb 14, 2013",159.31,159.65,158.04,158.35,158.35,"12,410,200"
"Feb 13, 2013",159.6,159.64,158.77,159.05,159.05,"8,961,300"
"Feb 12, 2013",159.35,160.05,158.88,159.89,159.89,"7,632,300"
"Feb 11, 2013",159.78,159.98,159.25,159.7,159.7,"12,083,500"
"Feb 8, 2013",161.46,162.02,161.2,161.57,161.57,"6,085,900"
"Feb 7, 2013",161.24,162.96,161.13,161.84,161.84,"12,827,200"
"Feb 6, 2013",162.13,162.63,161.99,162.39,162.39,"6,138,700"
"Feb 5, 2013",162.75,162.79,161.33,161.96,161.96,"8,979,400"
"Feb 4, 2013",161.19,162.42,161.15,162,162,"7,354,900"
"Feb 1, 2013",162.66,162.77,160.87,161.45,161.45,"12,904,300"
"Jan 31, 2013",161.62,161.81,160.47,161.2,161.2,"9,334,000"
"Jan 30, 2013",162.68,163.04,162.03,162.19,162.19,"12,010,000"
"Jan 29, 2013",161.01,161.31,160.69,160.99,160.99,"7,364,900"
"Jan 28, 2013",160.24,160.73,160.02,160.29,160.29,"8,491,600"
"Jan 25, 2013",160.56,161.04,160.31,160.65,160.65,"9,037,400"
"Jan 24, 2013",161.98,162.27,161.18,161.42,161.42,"13,188,300"
"Jan 23, 2013",163.92,163.95,163,163.21,163.21,"6,697,000"
"Jan 22, 2013",163.48,164.22,163.37,163.67,163.67,"8,587,900"
"Jan 18, 2013",163.95,163.97,163.02,163.09,163.09,"10,038,100"
"Jan 17, 2013",161.94,164.4,161.83,163.35,163.35,"14,911,400"
"Jan 16, 2013",162.42,163.03,162.15,162.65,162.65,"9,214,700"
"Jan 15, 2013",162.8,163.17,162.35,162.56,162.56,"10,077,800"
"Jan 14, 2013",161.88,161.97,161.13,161.54,161.54,"7,289,000"
"Jan 11, 2013",161.86,161.9,160.11,161.06,161.06,"13,675,600"
"Jan 10, 2013",161.61,162.56,161.61,161.98,161.98,"11,432,600"
"Jan 9, 2013",160.77,160.83,159.9,160.49,160.49,"8,334,200"
"Jan 8, 2013",160.46,160.99,160.01,160.56,160.56,"7,694,800"
"Jan 7, 2013",159.36,159.96,159.15,159.43,159.43,"9,361,800"
"Jan 4, 2013",159.52,160.63,158.89,160.44,160.44,"19,179,800"
"Jan 3, 2013",162.48,162.88,160.83,161.2,161.2,"16,117,500"
"Jan 2, 2013",163.49,164.14,163.14,163.17,163.17,"10,431,800"
"Dec 31, 2012",160.9,162.75,160.77,162.02,162.02,"11,786,200"
"Dec 28, 2012",160.94,160.97,160.15,160.54,160.54,"6,852,900"
"Dec 27, 2012",160.23,161.31,160.05,161.16,161.16,"8,937,700"
"Dec 26, 2012",161.36,161.49,160.64,160.78,160.78,"4,961,800"
"Dec 24, 2012",160.88,160.96,160.47,160.62,160.62,"3,699,400"
"Dec 21, 2012",159.82,160.76,159.78,160.33,160.33,"13,445,400"
"Dec 20, 2012",159.87,160.12,158.39,159.73,159.73,"25,148,400"
"Dec 19, 2012",161.31,162.22,161.11,161.69,161.69,"12,991,600"
"Dec 18, 2012",164.35,164.43,160.9,162.08,162.08,"23,995,000"
"Dec 17, 2012",164.16,164.62,164.13,164.44,164.44,"8,173,300"
"Dec 14, 2012",164.17,164.48,164.02,164.13,164.13,"5,351,700"
"Dec 13, 2012",163.87,164.9,163.78,164.37,164.37,"9,332,800"
"Dec 12, 2012",166.2,166.94,165.36,165.77,165.77,"14,164,700"
"Dec 11, 2012",165.45,165.66,165.12,165.65,165.65,"4,724,000"
"Dec 10, 2012",166.11,166.16,165.71,165.8,165.8,"4,646,600"
"Dec 7, 2012",164.88,165.22,164.6,165.16,165.16,"7,289,500"
"Dec 6, 2012",163.72,165,163.53,164.5,164.5,"7,301,600"
"Dec 5, 2012",164.22,164.5,163.2,164.12,164.12,"10,646,800"
"Dec 4, 2012",164.06,164.83,163.87,164.42,164.42,"10,208,900"
"Dec 3, 2012",166.11,166.92,166.04,166.13,166.13,"6,363,400"
"Nov 30, 2012",166.94,167.22,165.53,166.05,166.05,"8,412,300"
"Nov 29, 2012",167.14,167.5,166.85,167.18,167.18,"7,446,800"
"Nov 28, 2012",165.43,166.84,165.38,166.55,166.55,"12,880,100"
"Nov 27, 2012",169.14,169.4,168.62,168.71,168.71,"7,314,400"
"Nov 26, 2012",169.56,169.73,169.25,169.43,169.43,"5,377,700"
"Nov 23, 2012",167.97,170.01,167.8,169.61,169.61,"6,110,100"
"Nov 21, 2012",167.19,167.82,166.97,167.56,167.56,"3,810,700"
"Nov 20, 2012",167.75,168.02,166.84,167.39,167.39,"5,496,100"
"Nov 19, 2012",167.75,168.16,167.38,167.87,167.87,"6,764,500"
"Nov 16, 2012",165.74,166.36,165.47,165.88,165.88,"6,944,000"
"Nov 15, 2012",167,167.05,165.18,166.09,166.09,"10,023,200"
"Nov 14, 2012",167.46,168.04,166.78,167.14,167.14,"8,510,500"
"Nov 13, 2012",166.66,167.94,166.63,167.1,167.1,"6,463,300"
"Nov 12, 2012",168.1,168.28,167.21,167.45,167.45,"5,647,600"
"Nov 9, 2012",168.21,168.54,167.55,167.82,167.82,"7,361,000"
"Nov 8, 2012",166.14,168.16,166.12,167.99,167.99,"8,829,000"
"Nov 7, 2012",166.87,167.13,165.04,166.49,166.49,"13,195,200"
"Nov 6, 2012",163.91,166.77,163.61,166.3,166.3,"16,051,800"
"Nov 5, 2012",163.12,163.42,162.81,163.23,163.23,"6,156,200"
"Nov 2, 2012",164.45,164.47,162.3,162.6,162.6,"14,763,100"
"Nov 1, 2012",167.02,167.04,166.04,166.07,166.07,"6,018,000"
"Oct 31, 2012",166.47,167.28,166.38,166.83,166.83,"4,681,500"
"Oct 26, 2012",166.23,166.6,165.77,165.93,165.93,"6,441,300"
"Oct 25, 2012",166.29,166.53,165.77,166.02,166.02,"7,013,800"
"Oct 24, 2012",165.78,165.83,164.6,164.86,164.86,"10,794,600"
"Oct 23, 2012",166.04,166.06,165.12,165.43,165.43,"11,892,500"
"Oct 22, 2012",167.08,167.63,167.03,167.58,167.58,"6,366,200"
"Oct 19, 2012",168.42,168.45,166.23,166.97,166.97,"13,860,400"
"Oct 18, 2012",168.8,169.31,168.59,168.79,168.79,"6,607,100"
"Oct 17, 2012",169.21,169.95,168.92,169.54,169.54,"5,203,400"
"Oct 16, 2012",168.87,169.45,168.67,169.42,169.42,"6,204,000"
"Oct 15, 2012",169.01,169.1,167.53,168.35,168.35,"10,704,900"
"Oct 12, 2012",171.15,171.41,169.81,170.06,170.06,"8,266,000"
"Oct 11, 2012",171.3,171.95,171.13,171.32,171.32,"5,714,900"
"Oct 10, 2012",170.54,171.34,170.3,170.84,170.84,"7,361,300"
"Oct 9, 2012",171.86,172.17,170.56,170.99,170.99,"7,750,700"
"Oct 8, 2012",171.75,172.28,171.68,172.05,172.05,"3,749,300"
"Oct 5, 2012",172.87,173.37,172.01,172.62,172.62,"8,871,000"
"Oct 4, 2012",173.2,174.07,172.92,173.61,173.61,"10,376,800"
"Oct 3, 2012",172.51,172.61,171.89,172.41,172.41,"5,647,600"
"Oct 2, 2012",172.47,172.7,171.59,172.1,172.1,"7,053,900"
"Oct 1, 2012",172.83,173.62,171.77,172.29,172.29,"10,676,400"
"Sep 28, 2012",172.03,172.48,171.34,171.89,171.89,"9,681,200"
"Sep 27, 2012",171.02,172.6,170.76,172.34,172.34,"10,539,500"
"Sep 26, 2012",169.46,170.05,168.34,169.81,169.81,"12,064,800"
"Sep 25, 2012",171.76,172.11,170.5,170.77,170.77,"10,365,300"
"Sep 24, 2012",170.63,171.39,170.57,171.05,171.05,"9,177,900"
"Sep 21, 2012",172.93,173.18,171.54,171.96,171.96,"13,361,300"
"Sep 20, 2012",171.03,171.69,170.23,171.47,171.47,"8,703,000"
"Sep 19, 2012",171.88,172.03,171.19,171.74,171.74,"9,125,800"
"Sep 18, 2012",170.81,171.95,170.67,171.72,171.72,"12,486,600"
"Sep 17, 2012",171.77,171.96,170.06,170.4,170.4,"11,281,600"
"Sep 14, 2012",171.89,172.23,171.31,171.8,171.8,"16,847,500"
"Sep 13, 2012",167.87,171.91,166.3,171.31,171.31,"28,336,900"
"Sep 12, 2012",168.84,168.87,167.25,167.92,167.92,"9,945,400"
"Sep 11, 2012",168.22,168.53,167.79,167.9,167.9,"7,522,900"
"Sep 10, 2012",167.84,168.14,167.23,167.29,167.29,"7,760,600"
"Sep 7, 2012",167.77,169,167.37,168.44,168.44,"19,138,600"
"Sep 6, 2012",165.16,165.78,164.8,164.89,164.89,"12,961,100"
"Sep 5, 2012",164.12,164.39,163.81,164.31,164.31,"8,401,900"
"Sep 4, 2012",164.11,164.77,163.66,164.48,164.48,"12,034,800"
"Aug 31, 2012",161.14,164.22,159.56,164.22,164.22,"18,024,200"
"Aug 30, 2012",161.26,161.31,160.01,160.52,160.52,"5,813,700"
"Aug 29, 2012",161.6,161.68,160.18,160.59,160.59,"9,287,700"
"Aug 28, 2012",161.63,162.19,161.3,161.64,161.64,"5,074,200"
"Aug 27, 2012",161.77,162.29,161.34,161.36,161.36,"5,380,200"
"Aug 24, 2012",161.87,162.35,161.33,161.97,161.97,"8,497,200"
"Aug 23, 2012",161.41,162.45,161.23,161.89,161.89,"17,237,600"
"Aug 22, 2012",159.19,160.63,158.51,160.54,160.54,"13,605,900"
"Aug 21, 2012",158.81,159.2,158.69,158.83,158.83,"11,833,100"
"Aug 20, 2012",156.52,157.4,156.47,157.26,157.26,"7,846,200"
"Aug 17, 2012",157.06,157.07,156.22,156.72,156.72,"7,812,100"
"Aug 16, 2012",155.85,157.09,155.5,156.56,156.56,"8,838,300"
"Aug 15, 2012",155.32,155.82,155.27,155.63,155.63,"4,993,900"
"Aug 14, 2012",155.06,155.58,154.83,155.13,155.13,"5,075,200"
"Aug 13, 2012",157.05,157.45,155.9,155.99,155.99,"4,573,300"
"Aug 10, 2012",156.9,157.82,156.65,157.18,157.18,"4,608,000"
"Aug 9, 2012",156.36,157,156.28,156.99,156.99,"3,177,800"
"Aug 8, 2012",156.49,156.86,156.26,156.48,156.48,"3,620,500"
"Aug 7, 2012",156.37,156.63,156.01,156.28,156.28,"5,923,300"
"Aug 6, 2012",155.92,156.73,155.74,156.3,156.3,"4,610,800"
"Aug 3, 2012",154.65,155.89,154.42,155.55,155.55,"10,670,700"
"Aug 2, 2012",154.66,155.14,153.61,154.13,154.13,"11,538,800"
"Aug 1, 2012",155.18,155.79,154.41,155.14,155.14,"12,714,500"
"Jul 31, 2012",157.6,157.72,156.26,156.49,156.49,"10,919,700"
"Jul 30, 2012",156.84,157.66,154.81,157.43,157.43,"7,212,100"
"Jul 27, 2012",157.64,157.96,156.66,157.54,157.54,"9,772,600"
"Jul 26, 2012",156.7,157.26,156.05,156.77,156.77,"7,343,500"
"Jul 25, 2012",155.33,156.29,155.05,155.67,155.67,"9,355,900"
"Jul 24, 2012",153.63,153.8,152.2,153.52,153.52,"6,538,900"
"Jul 23, 2012",152.5,153.33,152.29,153.03,153.03,"5,256,700"
"Jul 20, 2012",152.97,154,152.75,153.67,153.67,"8,583,800"
"Jul 19, 2012",153.73,154.32,152.93,153.38,153.38,"6,070,000"
"Jul 18, 2012",152.67,153.6,152.4,153.05,153.05,"6,807,600"
"Jul 17, 2012",154.01,154.5,152.45,153.47,153.47,"13,021,800"
"Jul 16, 2012",154.43,154.75,153.98,154.21,154.21,"5,710,900"
"Jul 13, 2012",153.45,154.94,153.44,154.14,154.14,"5,080,300"
"Jul 12, 2012",151.26,153.07,150.85,152.59,152.59,"11,394,800"
"Jul 11, 2012",152.58,153.45,152.02,152.99,152.99,"6,838,500"
"Jul 10, 2012",155.13,155.18,151.78,152.15,152.15,"9,747,900"
"Jul 9, 2012",153.61,154.58,153.43,154.04,154.04,"4,468,500"
"Jul 6, 2012",154.23,154.49,152.95,153.71,153.71,"7,045,700"
"Jul 5, 2012",155.44,156.4,154.45,155.68,155.68,"5,359,900"
"Jul 3, 2012",156.97,157.72,156.77,157.46,157.46,"5,037,700"
"Jul 2, 2012",154.67,155.55,154.34,155.09,155.09,"3,654,200"
"Jun 29, 2012",155.13,155.95,154.52,155.19,155.19,"10,378,200"
"Jun 28, 2012",151.9,152.16,150.15,151.05,151.05,"8,755,600"
"Jun 27, 2012",153.3,153.45,152.15,152.83,152.83,"4,840,700"
"Jun 26, 2012",153.03,153.3,152.13,152.62,152.62,"6,123,400"
"Jun 25, 2012",152.58,154.16,152.25,153.76,153.76,"6,183,600"
"Jun 22, 2012",152.04,152.7,151.21,152.64,152.64,"6,755,200"
"Jun 21, 2012",153.73,154.23,151.8,152.02,152.02,"14,447,500"
"Jun 20, 2012",156,157.37,154.26,155.97,155.97,"16,970,200"
"Jun 19, 2012",158,158.14,156.97,157.16,157.16,"6,945,900"
"Jun 18, 2012",157.46,158.21,156.54,157.93,157.93,"6,733,000"
"Jun 15, 2012",157.75,158.46,157.42,157.84,157.84,"13,099,300"
"Jun 14, 2012",157.64,157.94,156.24,157.75,157.75,"11,502,400"
"Jun 13, 2012",157.61,157.65,156.42,157.12,157.12,"10,109,800"
"Jun 12, 2012",155.49,157.04,155.45,156.46,156.46,"13,241,100"
"Jun 11, 2012",154.83,155.4,153.55,155.36,155.36,"9,166,600"
"Jun 8, 2012",153.02,154.83,153,154.73,154.73,"11,074,800"
"Jun 7, 2012",157.82,157.84,153.19,154.5,154.5,"18,921,600"
"Jun 6, 2012",158.9,159.2,156.59,157.21,157.21,"15,771,600"
"Jun 5, 2012",156.92,157.27,156.42,157.14,157.14,"8,095,300"
"Jun 4, 2012",157.26,157.44,156.16,157.32,157.32,"11,462,100"
"Jun 1, 2012",155.41,158.31,154.87,157.5,157.5,"27,399,400"
"May 31, 2012",152.03,152.71,150.62,151.62,151.62,"10,114,300"
"May 30, 2012",149.74,152.38,148.53,151.91,151.91,"16,764,800"
"May 29, 2012",153.47,153.62,150.25,151.02,151.02,"11,243,100"
"May 25, 2012",151.89,152.85,151.63,152.68,152.68,"6,212,900"
"May 24, 2012",152.71,152.91,150.62,151.41,151.41,"9,697,100"
"May 23, 2012",151.5,151.84,148.84,151.62,151.62,"18,854,500"
"May 22, 2012",153.59,154.42,151.55,152.08,152.08,"11,302,700"
"May 21, 2012",154.11,154.95,153.86,154.65,154.65,"7,542,400"
"May 18, 2012",154.46,155.13,153.97,154.55,154.55,"12,994,200"
"May 17, 2012",150.83,153.4,150.38,152.8,152.8,"18,080,700"
"May 16, 2012",149.48,150.7,148.6,149.46,149.46,"16,750,700"
"May 15, 2012",151.16,151.44,149.63,149.74,149.74,"13,354,500"
"May 14, 2012",151.58,152.03,151,151.33,151.33,"13,388,200"
"May 11, 2012",153.44,154.47,153.24,153.56,153.56,"8,285,600"
"May 10, 2012",155.16,155.57,154.64,154.77,154.77,"7,460,100"
"May 9, 2012",154.1,154.98,153.6,154.47,154.47,"13,864,000"
"May 8, 2012",156.61,156.73,154.92,156,156,"17,852,300"
"May 7, 2012",159.31,159.34,158.45,159.08,159.08,"4,927,800"
"May 4, 2012",158.82,159.98,158.57,159.47,159.47,"11,389,600"
"May 3, 2012",159.16,159.48,158.37,158.97,158.97,"13,172,000"
"May 2, 2012",160.74,160.78,159.76,160.59,160.59,"5,632,300"
"May 1, 2012",162.09,162.18,160.89,161.32,161.32,"7,414,800"
"Apr 30, 2012",160.49,161.88,160.31,161.88,161.88,"8,007,300"
"Apr 27, 2012",161.78,161.97,161.15,161.38,161.38,"8,906,600"
"Apr 26, 2012",160.46,161.38,160.1,161.03,161.03,"10,918,700"
"Apr 25, 2012",159.48,159.96,157.76,159.62,159.62,"15,093,700"
"Apr 24, 2012",159.63,160.18,159.29,159.3,159.3,"5,200,600"
"Apr 23, 2012",158.2,159.18,157.88,159.07,159.07,"8,876,800"
"Apr 20, 2012",159.25,159.91,159.2,159.54,159.54,"9,148,800"
"Apr 19, 2012",160,160.64,159.02,159.43,159.43,"9,914,400"
"Apr 18, 2012",159.49,160.12,159.07,159.31,159.31,"7,463,000"
